Movie_Title,Movie_ID,ListOfCertificate
Beyond Rangoon,112495,R
My Hero Academia: Two Heroes,7745068,PG-13
The Station Agent,340377,R
Victor Frankenstein,1976009,PG-13
The Clearing,331952,R
Lucky You,338216,PG-13
Leatherface: Texas Chainsaw Massacre III,99994,R
Trapped in Paradise,111477,PG-13
Pretty Baby,78111,R
Suburbicon,491175,R
Gang Related,118900,R
Millennium,97883,PG-13
Sheena,88103,PG
The Tie That Binds,114666,R
Screamers,114367,R
Beginners,1532503,R
Ed Wood,109707,R
Luther,309820,PG-13
All Saints,4663548,PG
The Boxer,118760,R
Death of a Nation,8564902,PG-13
Mona Lisa,91538,R
Casa de mi Padre,1702425,R
Local Hero,85859,PG
Highlander,91203,R
The Florida Project,5649144,R
Evil Dead II,92991,R
Cry Freedom,92804,PG
The Last Legion,462396,PG-13
Blood and Sand,33405,
Immediate Family,97567,PG-13
Lawman,67333,"R,GP"
Inventing the Abbotts,119381,R
Captive State,5968394,PG-13
My Little Pony: The Movie,91584,G
The Sign of the Cross,23470,
Lars and the Real Girl,805564,PG-13
Basic Instinct 2,430912,R
Belle Epoque,103791,R
Les Boys II,137401,
1969,94594,R
The Hunger,85701,R
Still of the Night,84732,PG
Beyond the Limit,85236,R
The Loft,1850397,R
Megiddo: The Omega Code 2,263728,PG-13
The Diving Bell and the Butterfly,401383,PG-13
The Way of the Gun,202677,R
Gigli,299930,R
Men Don't Leave,100134,PG-13
Partners,84477,R
Just Getting Started,5721088,PG-13
Heaven Help Us,89264,R
Assassination,92585,PG-13
Grandma's Boy,456554,R
"The Good, the Bad and the Ugly",60196,"R,M"
Rustlers' Rhapsody,89945,PG
Kull the Conqueror,119484,PG-13
The Secret of Roan Inish,111112,PG
Somebody Killed Her Husband,78294,PG
1776,68156,"PG,G"
Sunday,120244,
Evil Under the Sun,83908,PG
The Interview,2788710,R
Every Day,7026672,PG-13
Coco Before Chanel,1035736,PG-13
The Hurricane Heist,5360952,PG-13
Short Cuts,108122,R
Impostor,160399,"R,PG-13"
Almost Heroes,119053,PG-13
The Broadway Melody,19729,
The Border,83678,R
Chasing Papi,323572,PG
Folks!,104283,PG-13
The Last Seduction,110308,R
A Clockwork Orange,66921,"R,X"
Unbroken: Path to Redemption,7339792,PG-13
Oh Heavenly Dog,81269,PG
Master Z: The Ip Man Legacy,7262882,
Ghost World,162346,R
Mambo Italiano,330602,R
Dick,144168,PG-13
The Adventures of Buckaroo Banzai Across the 8th Dimension,86856,PG
Firstborn,87263,"R,PG-13"
Widows' Peak,111712,PG
All Is Lost,2017038,PG-13
Music Box,100211,PG-13
A Night in the Life of Jimmy Reardon,95736,R
The House of the Spirits,107151,R
Rambling Rose,102753,R
Ed,116165,PG
Steal Big Steal Little,114536,PG-13
The Gods Must Be Crazy II,97443,PG
What Planet Are You From?,181151,R
One Night at McCool's,203755,R
Affliction,118564,R
The Jacket,366627,R
Southside with You,4258698,PG-13
In the Good Old Summertime,41507,
Honky Tonk,33726,
Beyond the Sea,363473,PG-13
Little Miss Marker,81063,PG
Most Wanted,119709,R
My Own Private Idaho,102494,R
Barabbas,55774,
Waiting for Superman,1566648,PG
Just Between Friends,91310,PG-13
The Rocker,1031969,PG-13
Six Degrees of Separation,108149,R
Defenseless,99397,R
Brideshead Revisited,412536,PG-13
Mac and Me,95560,PG
The Temp,108311,R
Same Kind of Different as Me,1230168,PG-13
Hot to Trot,95326,PG
Little Boy,1810683,PG-13
Run the Race,3201736,PG
The Last Unicorn,84237,G
The Young Messiah,1002563,PG-13
Warriors of Virtue,120479,PG
The Big Bounce,315824,"R,PG-13"
Flashback,99581,R
Star 80,86355,R
The Real McCoy,107927,PG-13
The Osterman Weekend,86058,R
A-X-L,5709188,PG
Teacher's Pet,350194,PG
Switchback,119210,R
Winter's Bone,1399683,R
Maria Full of Grace,390221,R
The Rules of Attraction,292644,R
3 Idiots,1187043,PG-13
The Road to Wellville,111001,R
Millions,366777,"PG-13,PG"
Femme Fatale,280665,R
The Grandmaster,1462900,PG-13
Wings,18578,PG-13
Bride & Prejudice,361411,PG-13
Best of the Best II,106393,R
The Hunted,113360,R
The Savages,775529,R
The Last Station,824758,R
U Turn,120399,R
The Gong Show Movie,80808,R
Where the Buffalo Roam,81748,R
Black Moon Rising,90735,R
Seeking a Friend for the End of the World,1307068,R
Six Weeks,84691,PG
Forced Vengeance,83960,R
Fresh Horses,95178,PG-13
Swing Shift,88213,PG
The Golden Seal,85608,PG
Nightmares,86014,R
City Island,1174730,PG-13
Mighty Aphrodite,113819,R
The Snowman,1758810,R
Hairspray,95270,PG
The Closet,243493,R
Delta Force 2: The Colombian Connection,99399,R
Roger & Me,98213,R
Hotel Artemis,5834262,R
Smoke Signals,120321,PG-13
American History X,120586,R
The Deep,75925,PG
Exit to Eden,109758,R
Panther,114084,R
Dog Days,7365604,PG
Town & Country,141907,R
Moonlight Mile,179098,PG-13
Never Talk to Strangers,113965,R
200 Cigarettes,137338,R
The Spectacular Now,1714206,R
Running Scared,404390,R
Incendies,1255953,R
Cedar Rapids,1477837,R
The Brothers Grimsby,3381008,R
Romantic Comedy,86205,PG
Redline,780595,PG-13
Woman Thou Art Loosed,399901,R
Death Wish 4: The Crackdown,92857,R
Shut In,2582500,PG-13
Willard,310357,PG-13
The Amateur,82005,R
Take Me Home Tonight,810922,R
A Boy and His Dog,72730,R
Birth of the Dragon,2720826,PG-13
A Cry in the Dark,94924,PG-13
BASEketball,131857,R
State and Main,120202,R
The Wedding Banquet,107156,R
Almost an Angel,99018,PG
Blue City,90753,R
Sexy Beast,203119,R
Golden Earrings,39428,
Marnie,58329,PG
Cat People,83722,R
Eraserhead,74486,
The Last Time,469689,R
The Vikings,52365,
The Delicate Delinquent,50301,
The Irishman,1302006,R
Parasite,84472,R
Tex,84783,PG
The Triplets of Belleville,286244,PG-13
An American Carol,1190617,PG-13
Bug,470705,R
Star Kid,120478,PG
Hiding Out,93186,PG-13
Crossover,473024,PG-13
Phat Girlz,490196,PG-13
Kissing Jessica Stein,264761,R
Black Nativity,1425922,PG
Three Wishes,114663,PG
Turistas,454970,R
Screwed,156323,PG-13
Pride,475355,PG
Deliverance,68473,R
Quills,180073,R
Before the Devil Knows You're Dead,292963,R
Dear God,116059,PG
The Stunt Man,81568,R
How She Move,770810,PG-13
Blackhat,2717822,R
A Separation,1832382,PG-13
Girl Happy,59224,
The Men,42727,
She's So Lovely,120112,R
10 to Midnight,85121,R
Mulholland Drive,166924,R
Gold,1800302,R
The Big Year,1053810,PG
All the King's Men,405676,PG-13
Let There Be Light,5804314,PG-13
Johnny Handsome,97626,R
"Hello, Dolly!",64418,G
B*A*P*S,118663,PG-13
The Missionary,83449,R
Off Limits,95774,R
Buddy Buddy,82111,R
Rush,102820,R
Friends with Kids,1720616,R
Big Trouble,246464,PG-13
Searching for Bobby Fischer,108065,PG
Barcelona,109219,PG-13
Run Lola Run,130827,R
Phantasm II,95863,R
The Forsaken,245120,R
Babies,1020938,PG
Lorenzo's Oil,104756,PG-13
Outside Providence,125971,R
The World of Suzie Wong,54483,
Eat Drink Man Woman,111797,
The Mechanic,68931,PG
Wild Hearts Can't Be Broken,103262,G
Maximum Overdrive,91499,R
Thank God It's Friday,78382,PG
Who's That Girl,94321,PG
I'll See You in My Dreams,3236120,PG-13
Disconnect,1433811,R
Harley Davidson and the Marlboro Man,102005,R
Taking Woodstock,1127896,R
A Good Year,401445,PG-13
Cyrus,1336617,R
You're Never Too Young,48822,
The Trip to Bountiful,90203,PG
Stealing Home,96171,PG-13
Little Women,41594,
Martian Child,415965,PG
The Man Who Wasn't There,243133,R
The Curse of the Jade Scorpion,256524,PG-13
I Know Who Killed Me,897361,R
Agatha,78736,PG
The Sugarland Express,72226,PG
Chitty Chitty Bang Bang,62803,G
Nothing Like the Holidays,1151915,PG-13
Clean Slate,109443,PG-13
Barney's Version,1423894,R
The Amazing Panda Adventure,112342,PG
Krippendorf's Tribe,120725,PG-13
Two for the Road,62407,
The Art of Love,58920,
The Last Temptation of Christ,95497,R
The Boys in the Band,65488,R
Beautiful Boy,1226837,R
Quicksilver,91814,PG
Fatso,80724,PG
He-Man and She-Ra: The Secret of the Sword,89984,G
An Eye for an Eye,82350,R
The Order,304711,R
We Have Always Lived in the Castle,5952138,
Strictly Business,102996,PG-13
Expelled: No Intelligence Allowed,1091617,PG
Elle s'appelait Sarah,1668200,PG-13
The Imaginarium of Doctor Parnassus,1054606,PG-13
Penguins,8080302,G
Mr. & Mrs. Bridge,100200,PG-13
The Collector,844479,R
Loving,4669986,PG-13
Kevin Hart: Laugh at My Pain,1999192,R
Tupac: Resurrection,343121,R
A New Life,95726,PG-13
Disorganized Crime,97211,R
"The Cook, the Thief, His Wife & Her Lover",97108,"R,X,NC-17"
Surviving the Game,111323,R
Unsane,7153766,R
Being Julia,340012,R
Serial Mom,111127,R
The Great White Hype,116448,R
The Space Between Us,3922818,PG-13
The Funhouse,82427,R
Teen Wolf Too,94118,PG
Just the Way You Are,87525,PG
Blankman,109288,PG-13
Arbitrage,1764183,R
Miracle at St. Anna,1046997,R
Strange Days,114558,R
Sanju,6452574,
Bushwhacked,112602,"PG-13,PG"
Pardners,49593,
Runaway Train,89941,R
A Thousand Acres,120323,R
Punisher: War Zone,450314,R
Unstrung Heroes,114798,PG
Ziegfeld Follies,39116,
Soylent Green,70723,PG
The Wild Life,4731008,PG
My Giant,120765,PG
Dazed and Confused,106677,R
The Boat That Rocked,1131729,R
Where Were You When the Lights Went Out?,63801,M/PG
"20,000 Leagues Under the Sea",6333,
Annie Get Your Gun,42200,
A Streetcar Named Desire,44081,"M/PG,PG"
Delta Farce,800003,PG-13
Streets of Fire,88194,"R,PG"
Code Name: The Cleaner,462229,PG-13
The Adventures of Baron Munchausen,96764,PG
The Philadelphia Experiment,87910,PG
Fresh,109842,R
Hoot,453494,PG
A Cure for Wellness,4731136,R
Inherent Vice,1791528,R
Bella,482463,PG-13
Before Midnight,2209418,R
Mad Hot Ballroom,438205,PG
Dirty Pretty Things,301199,R
The Grand,427998,R
Prince of the City,82945,R
A Simple Wish,120133,PG
Funny About Love,99623,PG-13
Dead Bang,97166,R
DeepStar Six,97179,R
Cheetah,97053,G
Nick of Time,113972,R
Holiday Inn,34862,
Bajrangi Bhaijaan,3863552,
Witness for the Prosecution,51201,
The Promise,417976,PG-13
Cadillac Records,1042877,R
McCabe & Mrs. Miller,67411,R
Lucas,91445,PG-13
Tenacious D in the Pick of Destiny,365830,R
Whose Life Is It Anyway?,83326,R
Lipstick,74802,R
Mandela: Long Walk to Freedom,2304771,PG-13
The Postman Always Rings Twice,38854,
Twin Dragons,105399,PG-13
My Life as a Dog,89606,
Death to Smoochy,266452,R
The Man,399327,PG-13
Smoke,114478,R
Turbo: A Power Rangers Movie,120389,PG
Something Wild,91983,R
Topaz,65112,"M,M/PG"
Sex Drive,1135985,R
Something Wicked This Way Comes,86336,PG
The Importance of Being Earnest,278500,PG
1984,87803,R
Twice in a Lifetime,90223,R
Dr. Giggles,104139,R
Pushing Tin,120797,R
Play It to the Bone,196857,R
Amy,2870648,R
The Awakening,80402,R
Whatever It Takes,161084,
Lenny,71746,R
Ghosts of Mars,228333,R
Tender Mercies,86423,PG
The Man with One Red Shoe,89543,PG
Bebe's Kids,103783,PG-13
MacGruber,1470023,R
An Unfinished Life,350261,PG-13
The Bounty,86993,PG
Pollock,183659,R
Boat Trip,285462,R
Adam Green's Aladdin,3982118,
Manhunter,91474,R
Secret Admirer,89981,R
U2: Rattle and Hum,96328,PG-13
All Dogs Go to Heaven 2,115509,G
The Puppet Masters,111003,R
The Namesake,433416,PG-13
That Was Then... This Is Now,90151,R
My Life in Ruins,865559,PG-13
The Lobster,3464902,R
Bingo,101455,PG
Once Upon a Crime...,101625,PG
Clean and Sober,94884,R
Mischief,89601,R
If You Could See What I Hear,84117,PG
Cousin cousine,72826,R
Splendor in the Grass,55471,
Stagecoach,61024,
Myra Breckinridge,66115,"R,X"
The Arrangement,64041,R
The Hallelujah Trail,59250,
Hard Times,73092,PG
Emmanuelle,71464,X
The Omega Man,67525,"GP,PG"
Singin' in the Rain,45152,G
The Stepford Wives,73747,PG
The Ice Harvest,400525,R
Queen of Katwe,4341582,PG
Apt Pupil,118636,R
Battle for the Planet of the Apes,69768,G
The Deep End,250323,R
Movie 43,1333125,R
Everybody's Fine,780511,PG-13
The Inkwell,110137,R
Nightbreed,100260,R
Salsa,96030,PG
White Fang 2: Myth of the White Wolf,111701,PG
"Mystery, Alaska",134618,R
Battle of the Year,1532958,PG-13
Brainstorm,85271,PG
The Misfits,55184,
Late for Dinner,102279,PG
The Next Karate Kid,110657,PG
Bolero,86987,R
Marooned,64639,G
Brave New Jersey,4660172,
Saved!,332375,PG-13
Teaching Mrs. Tingle,133046,PG-13
Aliens of the Deep,417415,G
In the Mouth of Madness,113409,R
Hurry Sundown,61796,
Deadly Friend,90917,R
Scarecrow,70643,R
Send Me No Flowers,58571,
Peeples,1699755,PG-13
Wizards,76929,PG
Switching Channels,96203,PG
What's Eating Gilbert Grape,108550,PG-13
Dead Ringers,94964,R
Something to Think About,11716,
Star!,63642,G
Boom Town,32273,
A Single Man,1315981,R
Get Low,1194263,PG-13
A Mighty Heart,829459,R
You Can Count on Me,203230,R
"Where'd You Go, Bernadette",2365580,PG-13
A Serious Man,1019452,R
Body Parts,101492,R
Traffik,5670152,R
Pennies from Heaven,82894,R
The Four Horsemen of the Apocalypse,12190,
Sometimes a Great Notion,67774,"GP,PG"
Bernie,1704573,PG-13
Shoot the Moon,84675,R
Bad Boys,85210,R
Return of the Living Dead II,95990,R
Mrs. Brown,119280,PG
Gladiator,104346,R
The Brink's Job,77275,"R,PG"
Angie,109129,R
Lolita,56193,
Havana,99747,R
Tully,5610554,R
Ringmaster,165494,R
Tuff Turf,90213,R
Rock Dog,2822672,PG
Seven Brides for Seven Brothers,47472,G
Fun Size,1663143,PG-13
Sleepover,368975,PG
Village of the Damned,114852,R
The Night of the Iguana,58404,
The Visitor,857191,PG-13
She's the One,117628,R
High Noon,44706,PG
Once,907657,R
Away We Go,1176740,R
The Lost Weekend,37884,
Thank You for Your Service,2776878,R
The Red Violin,120802,R
Guilty by Suspicion,101984,PG-13
Flesh and Bone,106926,R
Chaplin,103939,PG-13
Bullet to the Head,1308729,R
Smart People,858479,R
From the Hip,93051,PG
Week-End at the Waldorf,38239,
Matinee,107529,PG
Fair Game,977855,PG-13
Midnight Sun,4799066,PG-13
Death Sentence,804461,R
Carbon Copy,82138,PG
The Girl on the Train,2387589,R
Scenes from a Mall,102849,R
Cloak & Dagger,87065,PG
Blue Valentine,1120985,R
Rendition,804522,R
Amos & Andrew,106266,PG-13
The Hidden,93185,R
Bad Dreams,94701,R
The Swan Princess,111333,G
Jade,113451,R
"He Said, She Said",102011,PG-13
The Black Stallion Returns,85248,PG
Very Bad Things,124198,R
Robin and the 7 Hoods,58529,
Walk Don't Run,61170,
Conquest of the Planet of the Apes,68408,PG
3 Strikes,199290,R
Hanky Panky,84049,PG
Maid to Order,93476,PG
Serial,81485,R
Dunston Checks In,116151,PG
Explorers,89114,PG
Night Falls on Manhattan,119783,R
Miami Blues,100143,R
Straight Time,78326,R
The Onion Field,79668,R
Immortal Beloved,110116,R
Penelope,472160,PG
Brazil,88846,R
Murphy's Law,91575,R
The Unbearable Lightness of Being,96332,R
The Lady in the Van,3722070,PG-13
Next Day Air,1097013,R
Lucky Numbers,219952,R
Cutthroat Island,112760,PG-13
Cry Wolf,384286,PG-13
A Little Princess,113670,G
Hope and Glory,93209,PG-13
Godzilla 2000: Millennium,188640,PG
Marshall,5301662,PG-13
Spirited Away,245429,PG
Class Reunion,84395,R
Boiling Point,106455,R
Mrs. Winterbourne,117104,PG-13
Knock Off,120724,R
The Girl with the Dragon Tattoo,1132620,R
Shakedown,96087,R
Under the Cherry Moon,92133,PG-13
The Man with Two Brains,85894,R
With Six You Get Eggroll,63821,G
The Wash,290332,R
Brokedown Palace,120620,PG-13
Swimming Pool,324133,R
Possession,256276,PG-13
In the Mix,426615,PG-13
Babes in Toyland,54649,G
A Family Thing,116275,PG-13
Unfinished Business,2358925,R
Kinsey,362269,R
Air Bud: Golden Receiver,140796,G
Flesh for Frankenstein,71508,"R,X"
The Miracle Season,5427194,PG
Pathfinder,446013,R
The Brothers McMullen,112585,R
The Boondock Saints II: All Saints Day,1300851,R
Whiteout,365929,R
House of the Dead,317676,R
Shopgirl,338427,R
The Year of Living Dangerously,86617,PG
Someone to Watch Over Me,94008,R
The Man Who Knew Too Much,49470,PG
I Got the Hook Up,131436,R
Battleground,41163,
Straw Dogs,999913,R
Better Off Dead...,88794,PG
White Squall,118158,PG-13
La Vie En Rose,450188,PG-13
The Newton Boys,120769,PG-13
Pandorum,1188729,R
Revenge of the Ninja,86192,R
Disorderlies,92897,PG
The Witches,100944,PG
Look Who's Talking Now,107438,PG-13
Camp Nowhere,109369,PG
Light of Day,93415,PG-13
Silent Rage,84684,R
Here on Earth,195778,PG-13
Getaway,2167202,PG-13
Magic in the Moonlight,2870756,PG-13
American Warrior,88708,R
Iron Eagle II,95382,PG
Sabotage,1742334,R
Greta,2639336,R
Scoop,457513,PG-13
Jonah Hex,1075747,PG-13
Where the Boys Are,88395,R
We're No Angels,98625,PG-13
The Quiet Man,45061,
Three to Tango,144640,PG-13
Not Easily Broken,795438,PG-13
Husbands and Wives,104466,R
The Beguiled,5592248,R
Mad City,119592,PG-13
Drop Dead Gorgeous,157503,PG-13
Primeval,772193,R
Beautiful Girls,115639,R
Falling in Love,87233,PG-13
After Hours,88680,R
Broadway Danny Rose,87003,PG
Moving Violations,89629,PG-13
The Purple Rose of Cairo,89853,PG
PK,2338151,
The Gunman,2515034,R
Nocturnal Animals,4550098,R
Wolfen,83336,R
Gettysburg,107007,PG
Gotcha!,89222,PG-13
Missing in Action 2: The Beginning,89604,R
Dracula: Dead and Loving It,112896,PG-13
Extract,1225822,R
Moving,95662,R
Office Space,151804,R
Rollover,83006,R
The Man in the Gray Flannel Suit,49474,
Narrow Margin,100224,R
Victory,83284,PG
The Red Shoes,40725,
The Singing Fool,19388,
Hercules,50381,G
Dead Man Down,2101341,R
The Pink Panther,57413,
Flower Drum Song,54885,
Blackbeard's Ghost,62737,G
The Anderson Tapes,66767,GP
California Split,71269,R
The Englishman Who Went Up a Hill But Came Down a Mountain,112966,PG
Cry of the Wild,166557,PG
Jetsons: The Movie,99878,G
Stop-Loss,489281,R
Pride and Prejudice and Zombies,1374989,PG-13
What the #$*! Do We (K)now!?,399877,
Cookie's Fortune,126250,PG-13
Doomsday,483607,R
Moment by Moment,77942,R
Nuns on the Run,100280,PG-13
Mrs. Henderson Presents,413015,R
Lords of Dogtown,355702,PG-13
The Wild Life,88402,R
House of Flying Daggers,385004,PG-13
In the Land of Women,419843,PG-13
Wild Orchid,100934,R
My Family,113896,R
Krush Groove,89444,R
Please Don't Eat the Daisies,54188,
Café Society,4513674,PG-13
Mad Dog and Glory,107473,R
Hellbound: Hellraiser II,95294,R
Michael Collins,117039,R
Big Trouble in Little China,90728,PG-13
Hell Fest,1999890,R
Dead Awake,3778010,
2 Days in the Valley,115438,R
Whispers in the Dark,105811,R
Battle of the Bulge,58947,
The Danish Girl,810819,R
Zorro: The Gay Blade,83366,PG
The Million Dollar Duck,66728,G
V.I. Warshawski,103184,R
Chill Factor,163579,R
Cops and Robbersons,109480,PG
Barney's Great Adventure,120598,G
Q&A,100442,R
Be Kind Rewind,799934,PG-13
"The Adventures of Priscilla, Queen of the Desert",109045,R
Deep Rising,118956,R
Jennifer 8,104549,R
The Powerpuff Girls Movie,289408,PG
Double Team,119013,R
Moon Over Parador,95654,PG-13
Something New,437777,PG-13
The Birds,56869,PG-13
The Shipping News,120824,R
Material Girls,433412,PG
The Ref,110955,R
Dreamscape,87175,"R,PG-13"
Turbulence,120390,R
Das Boot,82096,R
Do Not Disturb,59112,
The Beautician and the Beast,118691,PG
The River,88007,PG-13
The Words,1840417,PG-13
Thief,83190,R
Two Mules for Sister Sara,65134,"M/PG,GP"
Just One of the Guys,89393,PG-13
Mulholland Falls,117107,R
Army of Darkness,106308,R
Shattered,102900,R
The Longshots,1091751,PG
Boys Don't Cry,171804,R
No manches Frida,5259966,PG-13
Super Size Me,390521,"PG-13,PG"
The Conspirator,968264,PG-13
Fair Game,113010,R
Young Einstein,96486,PG
Halloween 5: The Revenge of Michael Myers,97474,R
Far from Home: The Adventures of Yellow Dog,113028,PG
Gone,1838544,PG-13
Rock-A-Doodle,102802,G
The Adventures of Elmo in Grouchland,159421,G
Surviving Christmas,252028,PG-13
Fifty Shades of Black,4667094,R
Dave Chappelle's Block Party,425598,R
Up the Creek,88333,R
Gunfight at the O.K. Corral,50468,
3 Ninjas Kick Back,109015,PG
Strictly Ballroom,105488,PG
The Thrill of It All,57581,
Tales from the Hood,114609,R
Caddyshack II,94824,PG
The Lords of Discipline,85867,R
Play Misty for Me,67588,R
Yankee Doodle Dandy,35575,
Zelig,86637,PG
Bananas,66808,"GP,PG-13"
Meet Dave,765476,PG
Bloodsport,92675,R
Back Roads,82042,R
Moulin Rouge,44926,
Breakin' All the Rules,349169,PG-13
Firewalker,91055,PG
Padmaavat,5935704,
Extraordinary Measures,1244659,PG
The Gift,219699,R
Big Night,115678,R
Glee: The 3D Concert Movie,1922612,PG
Sliding Doors,120148,PG-13
Chasing Amy,118842,R
Comin' at Ya!,82193,R
Fatal Beauty,93011,R
In Dreams,120710,R
The Last Stand,1549920,R
The Kitchen,5822564,R
Holy Man,120701,PG
Sunshine Cleaning,862846,R
The Wild Bunch,65214,R
She's Out of Control,98308,PG
Foxcatcher,1100089,R
Soul Men,1111948,R
Let Me In,1228987,R
Judgment Night,107286,R
Saving Grace,195234,R
Roommates,114296,PG
The Great Escape,57115,
After,4126476,PG-13
Bye Bye Love,112606,PG-13
